"","Sample0751","Sample0747","Sample0743","Sample0748","Sample0746","Sample0782","Sample0750","Sample0777","Sample0744","Sample0778","Sample0787","Sample0785","Sample0783","Sample0780","Sample0745","Sample0749","Sample0786","Sample0779","Sample0784","Sample0742","Sample0741","Sample0776","Sample0781","Sample0740","Sample0823","Sample0822","Sample0815","Sample0824","Sample0264","Sample0265","Sample0262","Sample0171","Sample0212","Sample0253","Sample0263","Sample0260","Sample0261","Sample0175","Sample0178","Sample0205","Sample0208","Sample0206","Sample0257","Sample0258","Sample0172","Sample0209","Sample0179","Sample0210","Sample0207","Sample0168","Sample0173","Sample0177","Sample0169","Sample0216","Sample0167","Sample0213","Sample0174","Sample0176","Sample0211","Sample0215","Sample0259","Sample0256","Sample0214"
"OTU_2862",0,0,0,16,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1757",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"OTU_6179",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5651",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_99",709,6,868,274,379,694,45,558,0,1626,0,756,637,33,138,0,1997,88,9,9,0,0,0,58,0,35,48,0,163,511,384,250,411,307,165,500,334,284,117,18,431,549,454,49,115,407,179,0,519,102,200,61,274,193,92,0,371,94,0,0,0,0,0
"OTU_3058",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5102",0,0,66,0,0,0,0,0,0,127,0,0,0,0,3,0,21,0,0,0,0,0,0,0,0,29,0,0,0,50,0,0,0,14,0,0,0,12,7,0,0,0,13,0,0,10,0,0,1023,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"OTU_1150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_784",0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,5,0,0,16,2,0,0,0,0,0,19,2,0,0,0,0,0
"OTU_2601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2061",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_548",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"OTU_1053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1333",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
"OTU_651",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,9,0,0,19,2,152,9,27,9,19,71,119,67,19,43,0,36,42,24,1,28,26,0,1,0,18,4,11,36,0,0,9,1,0,0,0,0,0
"OTU_371",0,0,0,0,548,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
"OTU_790",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0
"OTU_2393",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1689",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_240",612,0,0,41,0,0,0,0,85,54,0,0,700,171,0,0,5,0,396,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5550",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3087",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1769",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_7311",0,32,0,0,27,0,33,0,41,51,0,0,1,9,7,349,268,1,0,0,0,48,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,2,1,0,0,0,5,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"OTU_6816",82,0,0,653,0,0,0,0,232,0,0,0,1471,231,0,46,47,0,0,0,112,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,23,0,0,9,11,0,0,0,0,3,0,196,0,0,11,0,0,0,0,0,0
"OTU_1417",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_6644",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_6316",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_7018",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,7,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"OTU_691",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,5,0,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0
"OTU_109",0,451,0,24,20,37,0,31,91,225,0,279,0,135,22,98,142,387,708,39,0,230,43,17,0,124,12,0,16,29,51,42,22,58,13,94,83,48,14,92,48,35,36,7,16,93,7,0,36,31,60,14,21,23,13,0,77,8,0,0,0,0,0
"OTU_2886",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_62",399,59,0,59,73,31,147,88,19,424,207,0,204,24,17,212,468,823,175,162,80,139,61,27,0,22,83,0,112,135,162,126,222,49,175,258,161,69,144,231,42,330,167,22,64,498,72,0,171,148,160,72,327,139,71,0,118,23,0,51,0,0,0
"OTU_2679",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU_590",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1551",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_234",0,0,0,0,0,51,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,21,0,0,2,0,66,95,101,0,3,644,24,76,0,393,0,69,74,17,17,53,0,0,265,95,0,0,87,82,16,0,57,32,0,0,31,0,0
"OTU_2496",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_436",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,3,1,0,0,62,0,0,8,0,0,5,1,0,70,0,0,1,0,1,0,0,6,0,0,0,0,0,0
"OTU_163",365,0,84,3,3,21,16,16,291,89,82,0,58,75,20,24,825,76,0,0,18,30,4,10,0,16,14,0,179,97,19,24,35,49,177,57,39,5,15,0,1,965,111,15,13,1929,9,0,405,37,14,35,34,101,39,0,19,1,0,5,0,0,0
"OTU_1841",0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"OTU_1063",0,0,0,9,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_392",96,0,0,0,0,0,0,0,12,0,0,0,141,0,0,39,0,0,56,0,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_754",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,1,1,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,117,0,0,0,0,0,31,0
"OTU_255",0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,294,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,30,9,0,0,0,10,0,0,3,0,0,7,0,0,0,0,0,0,0,6,0,0,11,0,0,0,0,0,0
"OTU_460",0,25,0,3,44,5,0,75,18,15,65,4,0,0,3,9,7,68,0,0,0,0,0,11,0,1,0,0,17,26,9,19,4,19,8,19,16,16,7,3,0,15,15,6,1,6,9,0,22,9,24,4,23,6,0,0,10,0,0,0,0,0,0
"OTU_867",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_7213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1856",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2106",35,2,5,0,2,6,0,10,8,4,9,8,1,4,5,5,4,6,3,17,11,10,3,1,0,1,12,0,6,5,4,2,10,7,6,20,16,9,4,19,2,15,2,0,1,11,7,0,11,4,4,2,3,9,2,0,1,0,0,0,0,0,0
"OTU_6158",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_308",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_227",0,0,0,0,0,1927,0,0,0,0,0,159,0,0,968,0,0,0,0,0,0,0,0,0,0,36,13,0,0,60,0,19,0,0,3,7,0,6,56,30,0,1063,4,0,116,8,73,0,0,3,176,45,10,66,23,0,14,0,0,0,0,0,0
"OTU_2331",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1666",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_359",54,46,0,20,1,0,38,0,0,20,30,0,0,122,32,8,15,0,0,0,0,0,0,0,0,2,1,0,29,40,41,23,49,25,25,73,30,16,22,6,16,32,46,7,4,6,11,0,341,68,18,3,28,18,23,0,43,4,0,0,0,0,0
"OTU_1859",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2782",0,0,0,0,0,0,0,0,0,0,0,0,368,62,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0,0,92,0,0,0,0,0,0
"OTU_555",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_266",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,18,5,1031,0,91,202,89,0,312,0,499,0,0,96,22,18,0,232,9,2364,0,135,71,11,0,37,0,0,0,0,0,0
"OTU_542",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,2,0,0,1,0,0,0,0,0,0
"OTU_3883",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_683",0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1525",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_537",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,37,0,17,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1907",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_473",0,0,0,47,0,0,0,0,0,0,0,0,66,154,11,364,0,0,0,0,15,0,0,0,0,0,0,0,44,4,10,8,6,0,23,2,4,0,7,127,28,188,90,20,4,0,8,0,0,3,0,6,0,62,21,0,6,0,0,0,0,0,0
"OTU_5072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_599",0,0,0,0,0,132,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,12,0,0,90,40,4,46,0,0,20,23,0,7,19,0,0,2,43,0,20,25,7,0,16,0,6,15,13,7,4,0,0,0,0,0,0,0,0
"OTU_1167",0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0
"OTU_150",641,0,14,122,45,137,252,204,0,144,0,467,3,100,948,0,170,0,11,331,0,0,0,48,0,19,41,0,575,430,372,126,197,488,431,694,1393,104,55,0,182,64,772,54,54,532,61,0,585,62,102,67,44,236,42,0,39,26,1,0,0,0,0
"OTU_6714",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1199",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3966",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_607",50,16,0,3,0,0,0,0,44,0,0,63,0,16,16,23,24,0,141,0,13,19,0,0,0,0,0,0,6,6,2,0,22,25,0,18,2,0,2,38,0,19,1,0,9,16,2,0,4,7,10,0,15,1,6,0,10,0,0,0,0,0,0
"OTU_4650",0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1241",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,4,0,0,0,0,0,0
"OTU_684",0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2657",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"OTU_1360",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1385",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_655",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1091",263,0,0,0,0,11,0,0,0,0,0,55,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"OTU_1448",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_228",0,208,0,0,0,0,0,0,0,0,70,0,46,0,0,86,0,0,0,0,74,0,0,0,0,0,19,0,0,2,0,0,0,0,0,10,0,0,2,0,0,6,12,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
"OTU_1957",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5590",0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3612",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_757",0,0,96,0,0,0,0,0,0,0,0,20,0,0,0,86,0,0,90,0,28,0,0,0,0,0,0,0,7,5,16,0,0,0,4,12,0,18,0,17,0,0,11,0,0,0,2,0,10,4,14,0,11,7,0,0,3,1,0,0,0,0,0
"OTU_1059",0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_7017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_296",90,12,0,6,0,0,0,12,5,0,0,0,0,0,6,2,20,0,0,0,0,1,0,0,0,0,20,0,3,2,1,9,0,0,0,8,2,12,2,0,0,7,4,4,1,5,0,0,789,13,9,15,3,0,0,0,901,1,0,0,0,0,0
"OTU_6983",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_310",0,66,73,0,25,0,0,0,0,0,245,0,0,0,88,15,0,0,0,0,8,22,12,0,0,0,0,0,3,2,1,7,0,0,5,20,20,1,0,5,0,3,1,0,1,5,0,0,4,0,2,3,3,7,0,0,2,2,0,0,0,0,0
"OTU_1304",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_148",0,2,76,0,32,0,5,0,156,307,0,0,247,64,158,18,119,93,0,0,24,98,13,8,0,45,0,0,0,31,0,1,5,0,4,2,0,0,8,16,0,31,4,9,1,0,43,0,0,0,0,4,0,4,0,0,2,0,0,0,0,0,0
"OTU_127",0,0,0,0,0,31,0,0,0,0,0,0,0,0,13,0,0,0,0,0,16,0,0,0,0,0,0,0,2,94,2,14,0,0,1,10,0,5,0,0,0,25,0,0,92,11,8,0,7,21,6,0,17,2,34,0,1,0,0,0,0,0,0
"OTU_1471",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
