,Sample0918,Sample0921,Sample0872,Sample0916,Sample0849,Sample0832,Sample0868,Sample0903,Sample0934,Sample0835,Sample0891,Sample0864,Sample0926,Sample0904,Sample0875,Sample0915,Sample0923,Sample0874,Sample0836,Sample0865,Sample0843,Sample0910,Sample0900,Sample0908,Sample0893,Sample0897,Sample0906,Sample0831,Sample0860,Sample0857,Sample0884,Sample0895,Sample0862,Sample0907,Sample0919,Sample0882,Sample0852,Sample0892,Sample0889,Sample0867,Sample0920,Sample0883,Sample0878,Sample0851,Sample0894,Sample0844,Sample0896,Sample0873,Sample0879,Sample0888,Sample0912,Sample0840,Sample0887,Sample0833,Sample0841,Sample0901,Sample0902,Sample0885,Sample0854,Sample0877,Sample0899,Sample0876,Sample0917,Sample0881,Sample0829,Sample0848,Sample0869,Sample0909,Sample0905,Sample0866,Sample0898,Sample0850,Sample0859,Sample0913,Sample0925,Sample0933,Sample0871,Sample0861,Sample0858,Sample0830,Sample0886,Sample0863,Sample0890,Sample0880,Sample0870,Sample0839,Sample0847,Sample0853,Sample0834,Sample0846,Sample0856,Sample0914,Sample0855,Sample0922,Sample0845,Sample0842,Sample0911,Sample0837,Sample0838,Sample0935,Sample0416,Sample0405,Sample0389,Sample0386,Sample0394,Sample0446,Sample0429,Sample0444,Sample0391,Sample0409,Sample0435,Sample0433,Sample0456,Sample0401,Sample0438,Sample0399,Sample0461,Sample0357,Sample0414,Sample0400,Sample0436,Sample0411,Sample0360,Sample0349,Sample0398,Sample0439,Sample0384,Sample0402,Sample0427,Sample0382,Sample0449,Sample0351,Sample0462,Sample0440,Sample0428,Sample0364,Sample0441,Sample0355,Sample0392,Sample0415,Sample0369,Sample0413,Sample0426,Sample0406,Sample0437,Sample0434,Sample0463,Sample0445,Sample0464,Sample0432,Sample0354,Sample0387,Sample0397,Sample0395,Sample0374,Sample0344,Sample0453,Sample0359,Sample0388,Sample0358,Sample0408,Sample0376,Sample0447,Sample0356,Sample0350,Sample0450,Sample0373,Sample0442,Sample0362,Sample0379,Sample0353,Sample0352,Sample0443,Sample0430,Sample0460,Sample0431,Sample0407,Sample0383,Sample0459,Sample0361,Sample0458,Sample0377,Sample0412,Sample0380,Sample0396,Sample0363,Sample0404,Sample0465,Sample0348,Sample0345,Sample0346,Sample0372,Sample0393,Sample0455,Sample0365,Sample0390,Sample0410,Sample0367,Sample0368,Sample0378,Sample0366,Sample0347,Sample0375,Sample0385,Sample0370,Sample0417,Sample0403
OTU_133,49,173,0,0,55,0,0,0,0,0,0,0,86,0,0,11,1,0,0,0,0,0,0,0,0,155,735,0,0,0,4,0,1,0,0,0,20,0,0,0,0,0,28,0,1,2,0,0,0,0,0,0,256,0,809,0,0,0,0,401,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,5,0,0,5,5,0,8,1,2,10,0,0,2,2,3,0,0,2,0,0,0,4,0,1,3,1,0,0,0,7,0,2,27,3,2,1,0,7,1,0,11,0,2,0,0,0,0,0,0,0,0,2,3,12,17,2,0,1,0,2,2,0,9,1,4,0,3,1,3,20,0,0,0,5,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,42,8,13,0,3,0,8,2,3,12,0,4,16,1,0,0,0,0,0
OTU_95,0,0,0,115,0,0,94,0,0,23,49,0,315,0,10,16,18,0,265,0,0,0,162,24,0,0,359,0,50,0,169,0,0,0,0,0,81,354,0,3,0,10,0,38,0,197,0,0,0,0,0,0,0,0,8,0,0,0,0,0,15,155,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,0,4,0,2,418,0,4,3,10,0,4,2,0,1,5,2,2,3,5,4,0,1,7,6,8,5,10,2,0,1,4,10,9,4,1,0,3,0,3,2,3,4,2,0,20,2,1,0,10,1,1,0,3,0,23,49,10,3,1,2,3,0,5,2,0,20,0,1,1,2,0,1,0,10,3,5,1,2,0,1,0,0,5,3,1,3,5,6,0,0,0,1,2,0,11,0,0,1,0,0,0,0,0,3
OTU_65,0,729,0,20,1297,326,0,0,0,2,40,256,213,0,29,491,46,0,0,0,83,0,107,123,37,216,96,0,0,332,376,0,0,475,0,0,88,28,0,74,913,12,507,25,122,60,250,0,0,0,0,1,243,0,0,175,0,0,0,0,95,552,0,1,5,0,271,0,0,0,0,0,477,0,146,0,0,0,0,2,0,0,0,0,19,0,0,94,0,0,493,0,0,306,0,1,0,0,0,1,0,72,0,20,59,6,5,3,28,0,42,0,2,9,9,2,2,3,0,2,9,20,1,0,1,4,7,27,0,5,33,0,1,10,5,2,5,2,2,0,0,0,0,1,4,1,0,7,1,1,0,0,23,4,0,1,0,6,9,10,0,1,13,8,0,10,0,5,0,0,1,0,3,0,0,0,0,0,3,0,2,0,0,0,2,0,0,0,7,0,6,0,0,0,9,42,0,0,0,0,3,0,0,0,0,0,0
OTU_4096,0,87,0,424,246,15,355,28,0,135,581,0,102,0,60,300,74,45,749,0,196,1,1804,73,0,0,205,23,77,160,559,6,0,0,0,0,1040,706,0,199,145,209,0,47,42,1206,0,59,0,0,0,0,0,25,0,0,0,0,22,0,1711,175,1,36,0,0,0,0,0,0,0,93,203,0,620,55,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,30,0,0,0,0,1,0,3,14,2,2,16,2,3,93,6,3,1,24,3,5,2,8,1,12,3,0,2,0,4,0,0,43,0,0,13,3,22,0,21,9,16,8,10,0,1,1,56,0,0,0,9,58,3,114,2,0,0,1,5,14,0,5,4,5,3,19,2,0,10,2,1,6,0,18,4,0,3,1,2,15,5,7,29,1,19,0,58,0,0,0,33,5,2,4,3,0,2,0,0,0,5,0,1,2,1,2,5,4,0,0,0,0,2
OTU_15,1,0,52,1268,19,13073,254,0,0,3015,12326,0,138,204,757,1068,1649,119,454,0,664,0,762,361,0,0,0,688,767,0,189,0,0,0,0,19,403,490,1,542,1378,940,55,510,0,996,0,524,0,0,0,0,0,204,22,0,0,0,0,0,1013,165,0,0,0,71,2,0,157,0,0,157,278,438,549,95,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,1,1,11,20,89,5,5,17,17,12,37,5,699,37,11,10,2,14,5,0,6,0,101,388,0,0,295,14,39,7,68,51,2,0,16,10,77,6,26,0,16,29,3,5,49,1,127,65,28,49,73,24,0,21,1,8,0,5,7,5,5,5,3,3,27,0,0,6,0,24,3,1,1,0,14,3,10,15,5,72,28,0,50,0,121,1,0,4,0,8,0,0,5,22,0,11,0,11,0,0,0,0,0,1,0,1,0,3,0
OTU_45,0,1794,0,93,366,255,25,107,0,32,314,153,6,0,5,24,159,0,0,486,67,343,131,156,173,133,0,76,0,122,11,0,0,0,0,0,220,14,0,148,470,24,0,11,0,48,12,0,0,94,0,0,0,1087,130,31,555,0,0,254,324,0,92,0,20,0,1,0,154,0,0,0,14,705,482,0,0,519,0,0,0,0,0,0,112,0,0,108,0,0,0,0,0,0,1,0,0,0,0,1,0,47,19,4,43,1,10,0,17,0,39,14,2,124,2,3,0,6,3,3,73,0,70,11,9,10,32,0,24,2,5,25,0,2,12,2,8,6,8,6,0,0,18,0,10,26,10,29,6,4,3,16,44,27,0,18,1,28,3,25,0,0,8,0,3,5,1,10,3,0,5,6,9,1,0,9,5,11,0,1,0,2,0,0,24,4,5,0,6,12,32,0,7,3,2,8,0,13,0,0,4,5,0,1,0,0,6
OTU_48,2,0,2,138,0,61,20,0,0,331,64,0,64,0,226,130,5,0,464,0,10,0,189,17,0,1,0,0,68,60,147,1,1,0,0,0,79,340,0,11,107,97,0,238,0,142,0,0,0,0,1,0,0,0,0,0,0,0,0,0,57,129,0,60,0,0,0,0,0,0,0,0,60,1,0,12,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,44,1,3,7,18,4,129,0,0,6,230,22,40,9,4,17,1,4,2,12,4,2,1,5,74,6,6,22,9,171,1,13,27,28,3,11,0,1,48,0,0,3,0,17,8,54,296,10,19,0,4,1,6,3,0,3,15,0,7,2,4,37,0,0,45,0,29,0,0,5,2,11,4,7,2,107,6,30,1,280,0,2,0,6,0,4,9,0,0,5,7,0,98,1,0,0,3,6,1,0,0,0,0,0,0,0
OTU_3259,187,6,8,86,425,2,29,349,0,10,486,13,116,0,286,525,7,70,62,6,0,4,114,1,5,0,550,1,92,47,61,6,13,4,555,8,45,42,13,47,98,241,4,152,334,211,1,5,325,0,2,10,202,3,153,5,6,5,2,47,397,33,36,8,0,0,1,11,87,0,68,119,46,131,3,7,8,88,16,0,77,7,0,3,4,2,1,48,8,68,6,1,113,0,16,3,55,4,0,0,20,36,1,32,100,14,66,25,16,108,26,29,35,171,18,3,28,13,80,10,30,116,1,0,4,25,17,22,43,29,13,1,42,28,56,1,22,0,8,38,6,5,7,7,18,79,43,50,22,41,0,32,2,21,26,3,9,0,90,2,18,12,25,3,0,31,19,42,0,7,0,1,8,4,10,0,81,16,30,0,73,0,10,6,1,2,2,30,0,3,36,21,3,34,1,19,3,0,8,27,0,1,4,3,0,0,1
OTU_176,0,0,0,40,1538,1570,42,0,0,0,62,0,568,0,34,28,59,0,208,0,0,0,60,197,0,70,0,0,80,0,273,0,0,0,0,0,46,135,0,28,0,2,0,0,0,164,0,0,0,0,0,0,0,128,566,0,0,0,0,0,11,21,0,366,0,0,0,1,45,0,0,0,7,0,0,41,0,0,0,0,0,0,0,0,0,0,25,324,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,1,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU_59,0,0,0,193,0,0,0,466,0,4,0,0,42,0,0,33,106,0,19,0,0,298,4,14,93,0,371,6604,0,0,0,1395,0,0,0,0,35,0,0,0,0,97,0,30,0,5,0,0,2521,0,0,1,205,0,0,0,0,0,0,289,56,0,0,0,0,0,0,0,0,0,0,0,31,0,86,0,155,0,0,0,0,236,0,0,48,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,30,1,14,1,0,992,7,0,0,1,0,0,4,0,0,0,0,883,2,17,0,27,1,2,1,40,3,0,0,0,0,0,2,0,0,2,0,2,4,2,0,2,0,11,2,0,4,9,0,0,0,3,0,0,1,3,0,0,0,0,0,6,3,3,27,0,1,7,0,1,0,0,3,0,9,1,5,0,0,0,0,0,0,5,9,1,32,2,0,1,0,1,1,1,2,0,0,22,0,2,0,0,0
OTU_4607,0,1,0,18,0,0,19,0,0,25,21,0,37,0,42,16,3,0,24,0,1,0,57,22,0,0,0,0,0,0,22,0,0,0,0,0,26,60,0,65,0,43,0,21,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,7,1,2,5,9,4,4,0,2,3,1,12,1,0,4,0,1,0,6,0,0,4,0,3,2,0,2,0,2,0,2,5,4,1,3,0,0,4,8,0,0,0,1,4,10,44,2,1,0,0,0,3,0,0,0,1,0,2,1,0,2,0,0,12,0,7,2,0,0,1,1,0,13,0,13,1,10,0,32,0,1,0,0,0,0,13,0,0,0,2,1,6,0,0,0,2,0,1,0,0,0,0,0,0,0
OTU_6277,0,3,0,0,0,4,0,6,0,1,3,0,11,0,1,1,1,0,0,0,2,0,0,0,0,0,12,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_104,96,0,1,9,0,0,0,0,0,2,9,0,9,0,5,0,4,0,0,0,0,138,31,8,234,0,0,859,0,98,0,263,0,0,0,0,1,15,0,19,0,0,0,0,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,1,74,173,1,0,95,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,46,0,35,0,0,0,116,0,0,10,0,0,4,0,0,2,0,2,0,0,0,1,16,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,2,0,0,0,0,1,6,0,0,0,0,0,2,0,0,0,0,0,3,0,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_89,0,0,0,1,0,10,10,0,0,4,8,0,0,1,266,13,132,0,16,0,2,0,136,2,0,0,0,183,1,0,82,0,0,0,0,0,32,14,0,153,0,5,0,43,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,33,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,11,1,6,207,0,15,251,3,0,5,5,0,288,26,4,0,10,1,11,10,22,5,8,2,16,8,5,27,3,9,2,1,3,15,25,1,0,0,4,4,0,2,0,0,8,6,78,1,1,1,1,9,9,0,32,1,28,0,10,0,0,9,13,2,18,1,7,9,0,3,0,4,1,5,8,2,0,1,1,5,0,0,0,10,8,7,4,4,2,8,7,6,1,1,2,0,5,1,7,3,0,0,0,10,0,0
OTU_223,0,0,0,0,0,0,0,0,0,0,15,0,9,0,0,0,49,153,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,4,0,0,0,554,0,0,0,0,267,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,4,272,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,5,0,0,0,0,0,0,211,0,21,0,45,0,0,9,0,0,0,18,0,0,0,13,0,0,0,1,23,0,3,63,0,0,0,0,0,0,0
OTU_4383,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,116,0,0,0,0,0,0,1,0,0,98,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,0,0,0,0,14,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2
OTU_55,0,0,0,1832,798,0,89,0,0,80,22,1183,229,462,113,7334,42,0,11,0,1,0,230,463,561,0,606,2400,99,252,144,294,0,33,0,0,105,61,0,25,284,72,630,27,129,86,0,0,587,0,0,6658,0,0,189,11,0,0,0,0,182,117,0,163,0,0,42,0,272,0,0,0,142,0,0,1,0,116,1,0,0,143,1,135,1,0,71,87,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,10,1,0,0,2,0,1,1,3,6,0,4,2,0,1,1,1,0,0,2,1,0,3,1,0,12,7,0,2,0,1,0,1,0,3,3,0,0,0,0,27,4,0,9,1,4,1,0,3,0,0,0,0,1,0,3,0,0,3,3,0,0,0,0,0,0,13,3,0,0,0,2,1,3,2,0,26,0,0,0,0,0,2,0,0,0,0,2,5,2,0,2,0,4,0,4,6,0,0,1,0,9,0
OTU_389,0,0,0,16,0,0,0,0,0,0,8,0,271,0,0,0,0,0,49,0,0,0,18,21,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,18,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,0,5,0,6,0,3,0,0,3,0,0,45,0,1,0,0,0,0,0,1,0,0,1,2,2,0,0,0,5,10,2,6,1,0,0,2,0,0,4,0,0,3,1,4,0,0,0,4,1,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,7,0,3,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0
OTU_419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0
OTU_35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,5,0,0,0,1,0,0,0,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,25,2,0,0,6,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU_54,106,0,0,62,36,143,202,697,0,121,112,89,1874,94,104,477,258,0,29,0,570,0,131,2222,418,0,79,746,0,0,0,1037,0,0,0,0,463,9,0,204,1622,98,43,230,0,91,0,0,0,0,0,1,288,0,248,0,0,192,1894,0,173,0,0,1,0,0,174,21,0,0,0,0,22,0,1,0,1,1,0,0,0,300,1,0,0,69,1,84,0,0,0,0,0,950,0,0,0,7,0,1,82,35,37,0,17,1,5,14,40,0,13,92,21,43,0,3,0,6,0,0,19,0,0,7,0,11,56,1,144,254,0,7,4,24,63,17,0,0,47,0,0,0,34,9,10,49,64,6,3,27,2,3,1,0,0,4,1,2,246,5,0,4,49,0,4,4,0,9,7,0,2,1,4,3,0,3,0,13,0,0,1,0,0,0,1,3,0,0,0,0,30,0,0,64,0,1,0,6,0,50,4,2,0,0,0,0,0
OTU_401,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,345,0,0,0,41,58,0,0,0,0,0,0,0,0,0,0,0,0,137,0,74,0,0,0,353,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,1,0,2,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,0,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0
OTU_164,0,139,0,38,0,0,0,0,0,27,32,0,71,0,13,23,34,0,14,0,12,0,46,76,97,0,0,131,0,0,3,0,0,0,0,86,46,10,0,29,308,2,1,7,0,21,0,0,50,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,1,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23,31,0,6,6,15,6,42,1,14,2,3,16,9,5,2,13,1,2,19,1,0,1,11,0,21,1,15,23,13,1,4,23,10,1,0,11,0,0,7,1,2,0,0,29,0,15,21,4,6,24,10,13,4,1,0,16,3,14,1,0,6,8,0,4,2,9,8,0,2,0,1,2,5,2,4,4,2,0,10,0,0,5,5,3,10,0,5,0,11,3,4,0,21,2,0,14,4,3,11,0,1,1,0,0,0
OTU_120,0,356,56,262,432,0,0,0,0,0,122,0,32,0,8,0,8,0,0,0,47,0,9,272,0,0,0,0,0,0,0,0,0,0,382,0,4,0,0,0,933,5,0,3,3968,33,0,0,0,0,0,0,318,6,1,0,0,0,1,0,43,0,0,1115,0,0,0,0,0,0,0,0,4,0,0,0,0,70,0,0,0,0,1,67,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,3,4,2,0,3,0,0,0,0,1,0,4,0,0,0,0,0,7,0,5,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,7,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,1,0,1,0,10,0,0,0,0,0,3,0,0,0,0,1,18,0,2,0,1,1,0,0,18,1,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0
OTU_673,0,0,0,30,0,3,2,0,0,56,27,0,18,0,60,49,0,76,80,75,1,0,4,10,0,0,50,0,132,0,12,0,0,1,0,0,4,7,0,4,0,28,0,9,0,23,11,0,0,0,0,0,0,35,0,0,0,0,0,0,35,6,0,0,0,0,0,0,0,0,24,14,14,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,1,6,5,7,2,8,8,6,6,4,3,5,0,2,0,7,0,6,3,0,0,0,0,5,4,5,0,1,2,10,1,15,0,8,0,0,12,3,2,2,1,1,2,0,3,9,6,0,3,1,2,0,0,5,2,1,0,2,0,2,0,0,8,5,6,0,0,0,1,0,2,1,2,15,6,14,0,9,0,1,0,0,0,0,3,0,0,0,2,1,3,0,5,1,0,0,4,0,0,0,0,0,0,0
OTU_510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,0,0,0,0,0,0,408,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
OTU_130,143,0,0,40,0,0,0,0,0,102,27,0,52,0,17,33,7,0,13,0,14,0,22,40,1,0,159,0,0,0,10,0,37,0,206,0,29,4,0,26,451,6,0,17,0,10,0,0,459,1,0,0,0,13,104,0,0,0,90,231,34,8,18,0,2,0,0,0,0,0,0,99,64,0,115,0,243,0,1,0,1,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,1,6,1,7,6,1,5,0,0,1,0,0,5,0,1,0,1,1,0,1,0,14,0,3,9,3,0,2,2,5,0,0,1,1,3,0,2,0,0,1,0,1,0,3,1,0,1,2,1,3,1,0,1,2,1,0,0,0,5,0,0,17,0,3,0,2,0,0,0,0,0,0,1,2,0,4,0,0,0,2,0,0,1,4,1,5,4,1,0,6,6,0,6,0,8,3,0,0,0,0,0,0
OTU_464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_174,0,0,147,13,0,1102,4,0,0,3,22,179,188,0,0,32,0,0,0,0,0,1,37,27,2428,0,0,561,0,155,0,0,0,0,0,0,0,5,0,6,688,0,472,1,0,7,0,0,844,0,1,1,276,0,0,0,0,0,0,733,0,1,85,0,1,0,0,0,0,0,0,0,17,0,0,0,38,0,0,0,0,0,0,0,139,0,0,1,0,0,0,75,0,0,5,0,0,0,0,0,0,6,0,0,1,0,0,0,0,28,0,0,1,10,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,3,0,3,1,0,0,5,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0
OTU_75,405,575,0,13,567,134,0,0,0,17,3,0,154,0,0,0,12,159,19,0,0,22,42,7,0,0,0,211,0,0,46,0,0,24,0,464,27,31,0,21,0,0,459,0,0,27,0,1,145,0,1,0,0,15,149,0,0,0,67,0,0,137,0,0,0,0,0,0,0,0,409,1,2,0,416,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,2,0,237,6,32,34,2,63,36,28,1,64,12,12,188,33,34,5,42,6,12,87,0,20,2,80,73,111,4,13,72,50,8,3,51,99,15,7,2,4,3,5,17,41,1,18,15,3,27,75,51,2,55,80,52,1,2,0,52,26,102,2,0,49,40,3,49,4,49,24,1,11,2,49,41,7,15,10,7,4,1,18,0,0,1,28,3,39,3,19,0,29,18,8,10,65,20,0,67,0,2,32,0,0,0,0,0,1
