"","Sample0538","Sample0541","Sample0570","Sample0530","Sample0571","Sample0532","Sample0496","Sample0504","Sample0499","Sample0502","Sample0536","Sample0534","Sample0575","Sample0537","Sample0501","Sample0503","Sample0577","Sample0533","Sample0497","Sample0494","Sample0566","Sample0500","Sample0535","Sample0531","Sample0567","Sample0569","Sample0495","Sample0573","Sample0576","Sample0505","Sample0498","Sample0540","Sample0574","Sample0568","Sample0539","Sample0572","Sample0133","Sample0136","Sample0135","Sample0141","Sample0132","Sample0139","Sample0131","Sample0140","Sample0130","Sample0138","Sample0137","Sample0134","Sample0278","Sample0307","Sample0310","Sample0266","Sample0273","Sample0268","Sample0270","Sample0269","Sample0313","Sample0316","Sample0308","Sample0309","Sample0305","Sample0271","Sample0277","Sample0315","Sample0274","Sample0272","Sample0280","Sample0312","Sample0306","Sample0276","Sample0314","Sample0311"
"OTU_1805",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,5,43,0,0,0,4,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"OTU_1309",0,0,0,0,0,2,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_340",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,116,0,0,0,0,34,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3389",0,0,0,12,0,0,0,0,0,0,0,0,0,15,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,33,0,2,0,33,0,0,0,0,1,0,0,0,0,0,0,196,0,0,0,0,0,26,0,104,0,0,0,37,0,112,0,0,0,85,0,0,0,0,0
"OTU_2269",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3758",0,1,1,1,0,1,1,322,0,0,42,0,0,0,1,0,0,9,1,0,0,1,0,109,0,4,0,0,0,0,0,0,0,21,9,0,1,14,0,12,0,0,7,2,16,2,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0
"OTU_989",0,0,29,0,0,26,0,13,0,2,0,9,2,0,0,0,175,0,9,10,11,0,8,0,0,33,0,15,11,8,54,3,0,2,10,7,5,0,26,0,14,7,32,0,0,29,0,0,0,0,3,19,0,0,10,14,7,14,0,0,0,7,4,6,0,16,34,0,0,63,0,0
"OTU_280",0,0,0,33,8,189,0,41,0,0,7,0,0,2,6,0,0,66,5,0,0,2,5,483,0,0,13,340,0,5,27,286,0,4,19,243,503,29,0,0,37,56,6,67,0,0,91,53,0,27,37,65,0,20,0,0,6,20,19,51,27,0,0,0,0,0,0,132,0,45,6,0
"OTU_2723",0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1438",0,0,0,3,14,5,0,3,7,0,1,0,0,0,0,0,2,1,0,0,0,2,0,4,0,0,0,4,0,21,8,1,0,2,3,5,0,0,0,0,1,2,153,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,7,0,0,0,0,0,18,0,0
"OTU_267",978,0,0,31,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,3,18,855,110,27,378,317,6,7,0,28,103,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,14,0,0,0,0,0
"OTU_4068",0,0,48,0,0,0,0,3,0,0,16,0,8,0,3,0,36,2,0,0,0,0,0,0,0,4,0,19,8,0,4,0,4,0,0,11,0,0,0,25,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,13,0,34,0,0,0,0,0,0,0,0,0
"OTU_658",0,0,0,0,0,46,0,7,0,0,37,0,1,0,0,6,0,0,0,0,11,0,34,32,10,26,0,0,0,15,58,0,0,27,12,0,0,5,3,0,0,0,5,23,0,0,11,0,0,0,0,0,0,30,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
"OTU_469",93,0,0,0,0,0,18,1,0,19,0,66,2,0,0,5,0,0,0,103,56,0,7,0,5,10,39,0,0,4,0,0,0,0,0,0,2,0,0,0,5,0,0,36,0,0,13,22,12,0,2,24,34,78,55,17,0,0,0,0,0,14,81,0,28,82,34,0,0,124,4,0
"OTU_77",0,0,0,0,48,0,0,6,52,1,0,0,0,0,0,0,0,0,0,81,0,0,0,4,0,0,0,0,88,0,0,0,0,26,8,0,0,0,4,1,4,0,0,3,0,0,1,1,0,0,0,0,0,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1482",0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,27,0,0,0,6,0,0,73,0,106,0,28,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
"OTU_243",51,0,7,0,30,0,0,20,9,13,67,23,61,10,0,7,0,0,5,52,13,0,29,0,97,25,12,15,0,8,40,0,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,2,13,31,0,0,0,0,0,24,0,0,124,0,0,0,0,127,0,0
"OTU_4750",0,0,15,0,5,0,0,0,0,366,0,0,18,0,8,4,0,0,0,120,110,0,0,0,8,9,7,0,0,2,3,6,24,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,21,0,0,0,0,0,34,0,0,0,0,0,0,33,13,0,0,0,0,0,0,0,0,0
"OTU_287",28,11,58,99,2,0,8,28,0,48,212,57,37,34,95,44,11,45,148,68,4,3,26,53,7,7,18,111,0,83,516,18,12,17,6,1,325,7,1,9,56,46,13,51,38,160,20,7,885,367,776,1675,113,1852,1736,1171,220,172,225,176,779,1448,215,161,373,175,149,352,0,248,49,0
"OTU_2093",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_639",0,82,0,15,0,3,0,0,0,0,0,0,0,0,5,0,0,18,0,0,0,7,0,0,0,6,0,18,0,0,0,7,0,0,0,0,16,0,43,120,60,9,0,53,0,71,16,1,23,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4085",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1698",0,0,0,0,0,0,0,3,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_233",0,0,0,0,0,0,0,0,0,11,26,0,0,0,0,32,0,0,0,11,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_921",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47,0,70,0,0,0,2,0,0,9,1,0,26,2,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,9,0,0,0,0,12,0,0,0,0,0
"OTU_40",0,1,7,8,25,81,56,155,159,31,14,129,33,49,2,3,0,0,161,180,13,1,32,0,12,11,4,7,29,52,13,12,0,15,3,0,10,277,8,259,156,83,5,500,97,57,73,6,6152,827,111,7755,368,1589,7937,6777,459,241,0,97,730,2495,1182,391,270,602,35,300,0,4199,86,0
"OTU_26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,6,3,11,3,5,7,3,2,6,5,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"OTU_2049",0,0,0,40,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,42,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
"OTU_1404",0,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,1,0,0,0,0,4,132,16,0,5,0,0,0,0,0,0,0,4,0,0,0,15,0,0,0,0,0,0,11,0,6,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
"OTU_304",114,51,50,222,146,59,20,20,92,0,35,30,5,182,38,6,1,76,22,0,10,9,40,26,4,35,0,83,0,37,147,85,0,0,13,11,7,45,181,16,0,1,1,0,0,32,0,4,0,4,6,65,0,54,12,0,12,16,19,0,0,8,5,10,0,13,27,29,0,85,0,0
"OTU_2632",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_572",1,4,25,27,0,0,0,0,0,0,0,7,0,23,0,0,0,0,15,5,3,11,0,0,2,1,1,4,0,2,22,0,5,0,3,7,33,79,74,18,39,53,65,16,22,37,32,16,9,7,0,8,24,0,0,0,31,0,0,0,0,0,0,0,0,0,0,9,0,0,27,0
"OTU_481",0,12,62,0,6,18,0,2,16,0,0,21,0,2,2,0,0,4,0,0,0,0,0,0,7,38,0,106,0,0,0,3,0,0,0,1,21,18,47,7,0,60,26,9,0,0,12,88,0,0,0,24,0,0,0,0,14,0,0,11,41,0,12,0,0,21,0,0,0,0,18,0
"OTU_1668",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,12,0
"OTU_3233",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_7743",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_445",0,169,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,2,0,0,0,2,109,184,5,58,12,68,39,0,0,20,4,0,0,30,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0
"OTU_1946",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_547",0,0,143,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,25,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
"OTU_708",0,0,0,0,0,0,0,0,0,85,0,0,13,0,0,13,0,0,2,116,12,0,0,3,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1938",0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_298",104,5,17,16,5,3,8,1,0,2,0,8,24,21,26,3,0,26,2,1,5,44,0,0,3,11,11,73,0,1,22,9,5,0,0,0,18,0,7,0,0,0,0,0,67,0,0,0,53,8,27,140,0,34,20,18,54,0,0,7,39,55,24,5,109,20,0,56,0,27,0,0
"OTU_68",0,0,0,0,12,0,0,4,0,9,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,9,0,0,14,0,0,0,5,0,0,0,0,1,9,0,0,5,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3625",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_320",450,95,75,292,78,179,9,5,25,43,43,6,0,159,195,1,0,215,49,4,2,35,0,49,1,31,1,80,26,92,243,57,0,16,55,116,0,0,4,2,4,3,0,85,0,0,3,13,28,43,17,8,29,3,9,0,26,16,19,6,11,35,18,41,5,17,0,23,0,3,37,0
"OTU_352",0,0,0,14,0,9,0,4,0,60,0,0,19,0,0,0,0,0,0,160,65,0,0,0,0,0,0,0,0,20,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
"OTU_1809",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_217",0,0,0,45,8,0,0,0,5,39,85,77,182,0,14,22,0,0,4,126,85,0,92,0,28,0,36,0,0,0,0,0,153,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_226",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
"OTU_854",81,31,21,0,0,32,0,0,0,0,0,5,7,23,33,0,0,97,1,0,0,15,0,3,17,35,0,74,0,0,28,54,0,0,34,6,54,29,12,3,28,13,81,5,24,34,17,49,0,0,2,4,7,2,27,0,0,0,0,0,12,3,0,0,32,12,21,0,0,0,2,0
"OTU_1552",0,0,0,0,0,0,0,0,12,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,9,0,18,0,3,0,8,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0
"OTU_110",0,0,34,0,0,0,0,0,0,0,0,353,3,0,16,0,296,0,8,0,0,0,0,0,5,0,0,10,0,15,11,0,0,0,0,9,0,0,0,0,0,0,0,30,1,0,0,5,15,79,0,0,0,52,0,0,0,0,0,0,0,89,0,0,17,0,0,8,0,0,0,0
"OTU_188",0,0,0,0,57,0,0,0,0,11,0,16,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,3,48,0,0,0,18,0,0,0,0,0,0,0,0,12,0,0,0,15,0,0,0,0,0,0
"OTU_697",0,1,51,19,0,4,4,0,0,0,19,0,0,0,16,0,48,0,5,0,0,0,0,2,0,15,0,3,8,18,9,2,0,0,2,2,0,5,0,2,0,0,0,0,0,0,5,1,0,8,6,5,0,0,0,0,25,15,0,0,8,7,15,8,0,0,0,0,0,0,23,0
"OTU_502",22,3,41,17,0,12,0,22,0,92,6,36,1,0,0,2,0,26,12,34,28,4,23,11,5,18,0,15,10,5,11,2,22,0,9,7,16,24,21,4,13,0,13,0,0,36,4,18,0,6,33,0,12,0,0,0,6,0,0,0,3,6,0,101,0,0,7,0,0,0,33,0
"OTU_657",0,0,0,0,37,0,0,43,0,33,0,11,0,5,0,1,0,0,82,43,0,0,0,0,1,0,2,0,0,11,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3371",0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1475",3,0,0,4,4,0,1,11,4,12,9,7,3,2,0,5,13,1,2,11,34,0,2,0,10,16,7,0,0,1,0,0,11,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,2,1,12,0,3,0,0,2,0,0,1,0,13,0,7,0,0,0,0,0,0,0,0
"OTU_637",0,0,12,0,0,0,0,3,6,0,10,2,0,19,0,0,19,1,61,1,1,3,0,1,0,0,0,2,0,6,7,3,0,3,1,1,29,0,0,28,14,0,0,4,0,23,0,0,9,44,28,39,9,31,39,35,17,9,17,17,45,59,37,28,0,0,24,29,0,0,0,0
"OTU_4878",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"OTU_4058",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_222",1,0,0,199,0,29,0,119,0,0,103,1,0,0,2,0,0,0,0,0,0,25,0,36,0,0,0,12,0,0,0,11,37,2,0,28,4,12,6,74,33,0,45,0,45,25,26,0,0,17,1,0,0,0,0,0,0,0,0,78,0,0,0,22,0,0,222,0,0,0,0,0
"OTU_451",0,0,0,20,0,0,0,14,0,24,2,9,14,0,0,37,0,1,0,32,47,0,26,0,5,0,23,0,0,0,0,0,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26,0,0,0,0,8,0,24,0,0,0,0,0,9,3,0,0,0,55,0,0,5,0,0
"OTU_583",38,8,0,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,23,33,0,0,0,21,11,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3942",21,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,27,0,0,6,13,0,0,0,4,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,0,0,0,0,0,0,0,0,0
"OTU_665",0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,49,0,0,0,14,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,87,0,0,8,85,0,0,13,0,0,57,7,0,0,0,0,0,0,139,0,0
"OTU_736",82,14,91,0,0,0,45,0,1,0,0,34,0,0,4,0,0,6,53,7,15,0,0,0,0,0,0,78,0,0,0,0,0,10,0,0,0,0,0,0,0,0,22,0,0,0,2,0,0,0,0,0,0,12,0,0,15,13,0,0,19,0,0,0,0,0,0,62,0,0,8,0
"OTU_183",0,0,0,0,15,3,0,161,81,112,0,214,2,0,0,0,0,1,29,168,7,9,0,9,0,0,17,0,0,14,36,2,44,24,3,0,0,0,0,2,32,0,5,11,28,0,0,0,43,42,18,418,0,90,41,0,0,9,0,6,269,21,0,44,83,15,0,11,0,0,0,0
"OTU_417",0,0,0,0,0,3,0,20,0,4,41,3,2,149,0,0,0,0,1,13,4,0,18,0,0,95,0,0,0,0,85,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"OTU_931",0,0,35,37,1,4,24,14,2,0,2,0,0,49,0,0,0,0,1,0,0,0,0,13,1,11,0,6,19,0,26,6,0,20,2,0,0,0,0,0,3,0,4,0,0,0,0,0,11,8,11,0,19,14,0,0,14,7,11,0,17,6,16,0,0,0,3,22,0,8,1,0
"OTU_5314",0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_766",0,3,44,0,0,19,0,0,0,0,5,0,0,0,0,0,1,31,2,0,0,6,0,0,0,0,0,15,0,23,13,14,0,0,9,55,6,2,1,0,0,8,20,31,2,4,0,0,0,0,0,0,0,0,0,85,15,9,9,0,0,0,0,11,0,0,0,0,0,0,0,0
"OTU_252",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_86",21,0,0,0,7,0,0,5,0,28,93,12,8,0,0,0,0,0,4,56,4,0,2,0,0,7,2,0,0,29,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,272,0,6,185,56,151,20,6557,0,4,0,0,0,68,6,0,56,17,0,0,0,29,0,0
"OTU_404",0,0,0,0,43,49,142,201,91,0,160,0,0,0,0,0,0,21,60,0,0,0,0,44,0,0,13,0,188,0,0,32,0,43,8,0,0,17,0,0,0,0,0,0,0,55,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0
"OTU_4137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_954",0,2,0,0,0,0,0,0,0,3,0,0,0,0,2,9,0,4,0,0,2,0,0,0,0,0,25,0,0,21,0,6,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
"OTU_1403",27,0,16,21,8,2,0,0,8,0,0,0,0,7,0,0,0,0,4,0,0,41,0,0,0,0,0,15,0,2,3,0,0,0,3,3,14,6,0,4,4,4,294,14,12,29,72,0,0,15,6,37,0,0,0,0,15,2,10,20,37,17,0,13,3,0,0,16,0,0,5,0
"OTU_2503",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_412",48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,387,28,12,0,0,14,0,8,37,0,2,0,0,0,0,0,0,0,0,28,0,0,0,111,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,43,0,0
"OTU_2460",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3971",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5321",9,0,0,0,1,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"OTU_116",0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_390",0,33,0,47,0,94,0,44,0,0,46,0,0,214,17,0,0,7,0,0,0,32,0,25,8,0,0,14,0,36,0,11,0,14,0,92,88,207,17,24,17,54,39,61,65,103,38,4,0,0,4,0,0,0,0,51,140,0,0,18,0,0,0,50,12,0,31,0,0,0,0,0
"OTU_847",0,0,83,0,2,0,0,1,0,2,0,0,7,0,0,0,0,0,0,2,0,0,4,0,8,5,0,34,0,0,0,0,0,0,7,0,0,16,1,0,0,0,0,0,0,0,0,3,32,0,0,0,11,0,0,0,0,0,0,0,0,0,14,0,39,0,21,0,0,0,0,0
"OTU_2166",0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1102",0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,5,0,0,0,0,0,0,0,0,0,0,133,5,5,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_963",0,16,0,0,0,0,0,0,0,9,0,22,0,0,4,0,0,15,0,0,16,0,4,0,0,0,9,0,0,0,0,0,0,0,0,7,3,0,0,15,0,5,31,0,0,22,4,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
