"","Sample0696","Sample0697","Sample0653","Sample0698","Sample0660","Sample0621","Sample0623","Sample0622","Sample0701","Sample0690","Sample0654","Sample0659","Sample0619","Sample0658","Sample0692","Sample0655","Sample0663","Sample0620","Sample0695","Sample0661","Sample0628","Sample0626","Sample0617","Sample0657","Sample0694","Sample0693","Sample0689","Sample0625","Sample0627","Sample0656","Sample0691","Sample0624","Sample0664","Sample0699","Sample0618","Sample0662","Sample0107","Sample0023","Sample0014","Sample0100","Sample0052","Sample0025","Sample0056","Sample0018","Sample0016","Sample0022","Sample0063","Sample0105","Sample0060","Sample0015","Sample0062","Sample0017","Sample0053","Sample0024","Sample0059","Sample0057","Sample0103","Sample0097","Sample0019","Sample0099","Sample0108","Sample0020","Sample0054","Sample0098","Sample0021","Sample0102","Sample0101","Sample0104","Sample0106","Sample0055","Sample0061","Sample0058"
"OTU_683",0,0,0,0,0,0,0,0,6,0,0,15,0,0,0,0,0,59,0,0,2,0,11,5,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0
"OTU_1525",0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_537",0,8,0,0,398,1,0,5,13,0,32,0,0,0,131,4,0,117,0,0,0,0,0,395,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,14,0,0,0,0,0,0,0,0,0,1,3,7,0,0,0
"OTU_473",0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5072",0,0,0,0,13,0,0,0,0,0,0,0,4,0,0,0,0,69,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_599",0,0,0,82,0,0,0,0,0,0,0,0,0,11,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0
"OTU_150",0,0,0,81,4,0,0,0,0,0,0,0,305,1,0,25,191,0,5,0,0,1,0,0,0,0,0,0,228,0,14,23,2,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,15,0,0,23,0,50,0,0,0
"OTU_607",0,0,8,0,2,0,0,0,0,0,226,0,0,0,0,1,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0
"OTU_1241",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_684",0,0,0,0,9,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"OTU_6681",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1451",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"OTU_1343",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_6998",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28,0,0,0,0,0,7,0,0,0,0,0
"OTU_2764",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1091",0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_228",0,382,0,0,4,1,0,0,5,0,29,0,0,1,27,0,8,10,0,3,5,0,0,210,0,0,78,50,0,1555,4,0,5,0,0,0,0,0,11,0,0,0,1,0,29,0,5,2,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
"OTU_5570",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
