"","Sample0682","Sample0614","Sample0647","Sample0678","Sample0612","Sample0685","Sample0650","Sample0613","Sample0606","Sample0611","Sample0687","Sample0681","Sample0652","Sample0677","Sample0608","Sample0641","Sample0683","Sample0645","Sample0643","Sample0649","Sample0615","Sample0680","Sample0642","Sample0684","Sample0679","Sample0616","Sample0686","Sample0607","Sample0648","Sample0605","Sample0644","Sample0651","Sample0610","Sample0688","Sample0609","Sample0646","Sample0087","Sample0083","Sample0050","Sample0012","Sample0046","Sample0042","Sample0049","Sample0007","Sample0003","Sample0091","Sample0047","Sample0045","Sample0006","Sample0040","Sample0086","Sample0094","Sample0011","Sample0005","Sample0044","Sample0088","Sample0092","Sample0089","Sample0090","Sample0008","Sample0002","Sample0001","Sample0048","Sample0013","Sample0093","Sample0010","Sample0041","Sample0085","Sample0004","Sample0084","Sample0043","Sample0051"
"OTU_641",0,0,0,0,1,0,0,0,0,0,0,3,52,0,0,70,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1909",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_236",0,1,72,0,2,0,1,0,47,0,57,0,0,0,11,14,0,3,0,64,0,0,11,0,0,0,0,0,0,0,13,0,0,0,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
"OTU_2730",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU_1444",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5437",0,0,0,70,68,0,0,0,14,0,0,0,20,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,4,18,7,0,0,0,0,2,1,45,5,0,0,7,2,4,0,17,30,5,1,7,61,0,8,0,0,0,0
"OTU_144",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,17,0,0,0,0,0,0,1,0,0,0,0,0,1,6,0,0,7,1,3,0,0,0,0,3,0,0,0,0
"OTU_448",0,0,0,0,22,0,0,0,4,0,0,0,2,0,0,0,2,0,0,28,0,0,0,177,0,0,0,0,29,0,0,12,0,0,8,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
"OTU_1294",0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_428",0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,13,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4979",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_231",0,0,14,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,105,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"OTU_2613",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_124",7,0,6,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,2,8,8,13,0,0,2,0,0,0,0,0,0,0,0,0,0,5,237,0,0,0,0,0,0,16,94,11,0,3,0,1648,1808,42,5,34,0,0,2,1129,0,15,27,11,11,288,22,0,37,0,32,0,0
"OTU_324",0,0,9,0,0,0,6,2,2,0,0,0,5,0,0,3,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0
"OTU_7437",36,83,76,136,23,160,20,29,297,17,17,225,6,38,14,141,9,95,9,64,47,196,56,140,17,89,36,24,7,43,64,4,5,18,4,25,6,5,16,4,4,16,16,0,0,4,5,0,1,1,3,6,1,1,9,1,0,16,15,0,0,1,0,5,1,0,0,1,0,0,0,0
"OTU_518",0,8,0,0,1,0,0,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"OTU_1752",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_141",0,15,6,0,1,3,30,0,29,1,0,227,4,2,4,4,0,3,0,33,0,5,7,0,0,4,0,0,49,2,0,0,0,0,2,0,0,0,0,0,0,27,0,5,125,0,13,0,21,0,3,1,673,3,0,0,117,1,0,0,101,430,4,11,0,237,0,2,0,0,0,0
"OTU_5689",7,297,93,47,20,0,42,119,45,0,0,87,146,1,0,61,0,147,1,33,9,0,100,102,7,11,0,0,0,3,62,153,0,0,2,17,0,0,0,0,0,0,0,0,22,0,5,0,0,6,1,2,20,2,0,0,2,0,1,0,2,13,0,5,1,27,0,0,0,0,0,0
"OTU_79",439,0,0,0,424,0,78,0,0,2779,15,0,528,0,174,0,0,0,949,69,4497,0,114,132,40,0,0,346,0,0,92,592,810,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2731",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"OTU_81",41,29,87,23,0,0,27,15,0,9,23,37,17,0,91,16,21,17,10,1,62,0,79,28,11,1,8,13,3,1,11,29,45,48,26,1,16,4,0,0,0,0,0,0,49,9,2,0,0,2,9,2,62,11,0,1,33,2,6,2,44,37,10,29,36,51,0,20,0,1,0,0
"OTU_2518",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_606",0,0,0,0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
"OTU_1820",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,27,0,0,0,19,45,0,0,1,50,0,0,0,0,0,0
"OTU_3493",0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4568",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1282",0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1942",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_453",0,19,0,0,4,0,0,0,31,0,0,10,3,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0
"OTU_7464",14,24,17,55,7,34,10,9,72,1,2,47,3,10,7,51,7,24,5,16,19,58,14,56,9,26,5,4,3,6,15,1,1,4,1,3,1,3,9,1,0,2,4,0,1,0,1,0,0,0,3,3,1,0,6,2,0,6,6,0,0,0,0,0,1,0,2,0,0,0,0,0
"OTU_1466",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2878",0,0,0,0,12,0,2,0,2,0,0,0,1,0,0,1,0,0,0,14,10,0,0,0,0,0,0,0,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,4,0,0,29,0,7,0,0,0,0,0,0,0,0,0
"OTU_973",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
"OTU_5827",0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"OTU_939",0,0,0,0,0,0,0,0,0,7,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,23,0,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1463",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_7358",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2875",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2239",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_44",1127,62,10528,306,45,100,82,342,230,2,218,745,345,18,121,147,464,70,14,3709,1,135,175,615,10,1350,228,278,2385,0,1052,2035,11,0,26,0,5,2,368,352,1,63,69,2,334,37,3,30,5,123,2,57,55,1,0,17,2,34,150,0,0,4,4,45,0,9,0,9,0,0,0,0
"OTU_6031",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_824",0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0
"OTU_1233",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_7319",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"OTU_302",1,0,0,0,0,0,5,3,0,1,38,4,0,0,61,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,8,0,0,0,0,6,2,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2726",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4593",0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2343",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU_778",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_1423",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1252",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1593",0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,1163,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
"OTU_158",0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,775,0,0,0,0,0,0,0,0,11,0,0,0,0,4273,696,0,0,0,0,0,114,0,0,0,0,0,0,0,51,0,0,0,0,0,36,0,1,0,0,0,8,547,0,1,0,0,0,0,0,0,1,0,0,0,0
"OTU_229",34,4,18,16,9,0,0,2,451,2,0,20,35,0,0,104,0,0,0,17,0,2,0,558,1,15,34,27,0,0,30,0,0,0,21,26,0,6,0,0,34,0,0,0,18,0,15,0,1,0,3,16,10,0,0,0,0,0,0,33,26,11,8,0,3,8,0,2,0,0,0,0
"OTU_1293",0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1565",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_687",0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1661,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4353",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_455",0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,13,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"OTU_204",7,9,1,11,1,0,13,1,26,2,0,16,3,0,3,0,0,12,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,0,16,0,0,0,24,7,0,0,0,0,0,0,9,6,0,1,5,43,0,0,0,0,0,0
"OTU_187",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,1,9054,0,0,16,1239,0,0,11472,0,0,6,0,0,9,6,0,0,199,0,0,67,0,0,0,0
"OTU_545",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,1,0,0,0,0,0,0,51,133,173,0,0,0,6,8,25,0,0,10,15,0,0,0,0,0,0,0,1,304,0,0,4,0,17,0,0,33,0,0,0,0,0
"OTU_4403",13,31,18,42,9,44,1,8,71,5,4,60,0,6,11,53,3,23,6,26,11,44,13,36,5,50,12,5,5,7,15,1,0,2,3,1,1,2,7,0,0,8,0,0,1,1,0,0,1,1,1,2,0,0,2,1,0,5,4,0,0,0,0,12,0,0,1,2,0,0,0,0
"OTU_7253",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"OTU_220",1,0,0,0,0,1,0,0,0,0,0,14,14,0,0,0,0,0,0,10,0,0,0,0,0,72,0,0,0,0,2,0,0,0,0,0,15,15,0,0,0,0,0,0,0,36,0,0,0,0,12,956,0,0,0,22,0,1,149,0,0,0,0,0,253,0,0,10,0,0,0,0
"OTU_526",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3856",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_462",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,2,0,0,0,0
"OTU_2580",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_264",4,52,0,75,33,0,0,15,101,0,9,5,15,0,0,4,0,9,0,16,0,29,31,41,0,3,2,0,3,0,65,5,0,0,4,67,2,1,0,0,0,0,0,1,0,1,0,0,4,3,13,2,6,0,0,0,0,3,3,0,9,7,0,6,13,3,0,4,0,0,0,0
"OTU_601",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,12,0,7,1,0,0,6,6,0,0,4,0,0,0,0,0,0,0
"OTU_208",0,216,0,50,56,0,39,0,11,17,46,13,620,7,3,24,11,86,52,116,36,7,7,6,1322,14,87,20,0,0,5,0,0,10,8,0,0,2,0,0,0,6,0,9,1,1,5,0,6,0,38,2,11,2,0,0,0,0,2,0,0,1,2,0,17,0,0,3,0,0,0,0
"OTU_4075",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1283",0,0,0,0,0,0,0,0,231,0,0,0,51,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1670",0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5685",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5375",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_763",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,0,0,0,0,0,18,15,3,1,0,0,0,0,0,0,0,22,0,23,0,0,9,5,0,0,5,0,7,0,0,0,0,0,0
"OTU_288",0,3,0,24,0,0,6,1,40,0,3,483,0,0,0,13,0,0,0,0,0,0,0,0,0,15,0,0,1,1,2,0,0,23,0,0,1,0,0,0,0,90,0,0,0,0,0,0,0,0,29,1,2,0,0,0,0,1,0,0,2,1,0,0,5,0,0,0,0,0,0,0
"OTU_994",29,8,43,0,1,0,0,0,30,0,0,3,0,0,1,63,0,3,0,8,0,1,12,12,0,159,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU_1164",0,0,0,1,28,0,0,0,98,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_31",10,1767,524,29,58,348,291,3,0,1,54,20761,219,1090,0,126,16043,0,244,84,36,704,24,2525,2,0,425,38,200,1,7996,38,4,10,3296,584,111,1640,98,169,0,0,156,6,2,189,21,2,2,0,6,165,60,15,0,29,0,203,2275,0,0,53,4,65,46,3,10,93,0,0,0,0
"OTU_1843",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_917",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
